name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1]	-0.361	0.00295	0.489	-1.15	-0.366	0.442	27506.0	75.0	1.0
theta[2]	1.01	0.00393	0.574	0.0913	0.997	1.99	21341.0	58.2	1.0
theta[3]	-0.368	0.00313	0.494	-1.16	-0.377	0.457	24988.0	68.1	1.0
theta[4]	0.843	0.00335	0.531	-0.00372	0.831	1.73	25145.0	68.6	1.0
theta[5]	0.355	0.00344	0.527	-0.48	0.34	1.24	23469.0	64.0	1.0
theta[6]	-0.229	0.00311	0.505	-1.06	-0.238	0.62	26415.0	72.0	1.0
theta[7]	-0.0568	0.00336	0.49	-0.861	-0.0622	0.754	21195.0	57.8	1.0
theta[8]	1.34	0.00399	0.609	0.388	1.32	2.38	23318.0	63.6	1.0
theta[9]	0.682	0.00355	0.56	-0.217	0.667	1.63	24936.0	68.0	1.0
theta[10]	-1.36	0.00323	0.522	-2.22	-1.35	-0.514	26121.0	71.2	1.0
theta[11]	-0.323	0.00301	0.485	-1.11	-0.329	0.481	25861.0	70.5	1.0
theta[12]	-0.754	0.00296	0.474	-1.53	-0.749	0.0218	25686.0	70.0	1.0
theta[13]	-0.169	0.00301	0.48	-0.951	-0.168	0.625	25459.0	69.4	1.0
theta[14]	-0.562	0.00304	0.495	-1.38	-0.561	0.248	26571.0	72.4	1.0
theta[15]	0.282	0.00332	0.524	-0.549	0.266	1.15	24942.0	68.0	1.0
theta[16]	-0.0984	0.00308	0.493	-0.904	-0.1	0.72	25741.0	70.2	1.0
theta[17]	0.486	0.0034	0.513	-0.328	0.479	1.35	22793.0	62.1	1.0
theta[18]	0.268	0.00339	0.532	-0.591	0.258	1.16	24658.0	67.2	1.0
theta[19]	0.319	0.00318	0.511	-0.51	0.312	1.16	25762.0	70.2	1.0
theta[20]	-0.212	0.003	0.498	-1.02	-0.219	0.617	27529.0	75.1	1.0
theta[21]	-0.834	0.0032	0.482	-1.64	-0.829	-0.0488	22621.0	61.7	1.0
theta[22]	0.575	0.00381	0.556	-0.307	0.558	1.51	21291.0	58.0	1.0
theta[23]	-0.63	0.00314	0.487	-1.43	-0.632	0.173	24040.0	65.5	1.0
theta[24]	-0.272	0.00303	0.475	-1.05	-0.278	0.526	24587.0	67.0	1.0
theta[25]	0.705	0.00348	0.54	-0.149	0.687	1.62	24084.0	65.7	1.0
theta[26]	0.0167	0.00292	0.495	-0.785	0.0165	0.824	28744.0	78.4	1.0
theta[27]	-0.423	0.00295	0.484	-1.22	-0.42	0.364	26792.0	73.0	1.0
theta[28]	0.196	0.00324	0.517	-0.626	0.185	1.07	25458.0	69.4	1.0
theta[29]	-1.22	0.00318	0.493	-2.04	-1.21	-0.406	24127.0	65.8	1.0
theta[30]	0.191	0.00329	0.506	-0.633	0.185	1.03	23612.0	64.4	1.0
theta[31]	-0.297	0.00329	0.485	-1.09	-0.296	0.504	21668.0	59.1	1.0
theta[32]	0.0315	0.00321	0.49	-0.763	0.0239	0.851	23294.0	63.5	1.0
theta[33]	0.177	0.00315	0.505	-0.65	0.167	1.02	25733.0	70.2	1.0
theta[34]	-0.456	0.00295	0.479	-1.24	-0.46	0.332	26297.0	71.7	1.0
theta[35]	-0.0668	0.00309	0.502	-0.881	-0.0695	0.773	26437.0	72.1	1.0
theta[36]	0.724	0.00345	0.536	-0.131	0.709	1.63	24092.0	65.7	1.0
theta[37]	-0.0228	0.00287	0.481	-0.807	-0.0263	0.791	28054.0	76.5	1.0
theta[38]	-0.374	0.00307	0.508	-1.2	-0.375	0.476	27349.0	74.6	1.0
theta[39]	-0.00459	0.00321	0.506	-0.822	-0.0161	0.856	24917.0	67.9	1.0
theta[40]	0.0675	0.0031	0.484	-0.718	0.0628	0.865	24278.0	66.2	1.0
theta[41]	-0.382	0.00308	0.484	-1.16	-0.386	0.409	24588.0	67.0	1.0
theta[42]	-0.723	0.00341	0.499	-1.55	-0.717	0.0924	21361.0	58.2	1.0
theta[43]	-0.344	0.00318	0.497	-1.15	-0.347	0.479	24478.0	66.7	1.0
theta[44]	-0.229	0.00325	0.502	-1.05	-0.237	0.605	23909.0	65.2	1.0
theta[45]	-0.686	0.00311	0.488	-1.48	-0.685	0.127	24591.0	67.0	1.0
theta[46]	1.22	0.00381	0.608	0.259	1.2	2.26	25512.0	69.6	1.0
theta[47]	-0.672	0.00283	0.493	-1.48	-0.671	0.145	30373.0	82.8	1.0
theta[48]	0.148	0.00338	0.497	-0.647	0.136	0.979	21567.0	58.8	1.0
theta[49]	0.407	0.00338	0.513	-0.423	0.4	1.26	23045.0	62.8	1.0
theta[50]	0.524	0.00366	0.543	-0.331	0.512	1.43	22011.0	60.0	1.0
theta[51]	-0.0865	0.00313	0.492	-0.89	-0.0963	0.737	24752.0	67.5	1.0
theta[52]	-0.0351	0.00321	0.506	-0.854	-0.0423	0.813	24907.0	67.9	1.0
theta[53]	-0.0177	0.00315	0.489	-0.815	-0.0227	0.794	24105.0	65.7	1.0
theta[54]	-0.497	0.00295	0.483	-1.29	-0.495	0.292	26800.0	73.1	1.0
theta[55]	-0.269	0.00306	0.485	-1.05	-0.277	0.536	25234.0	68.8	1.0
theta[56]	0.418	0.00338	0.528	-0.435	0.407	1.31	24399.0	66.5	1.0
theta[57]	-0.312	0.00319	0.489	-1.1	-0.314	0.493	23543.0	64.2	1.0
theta[58]	0.173	0.00332	0.529	-0.676	0.161	1.08	25371.0	69.2	1.0
theta[59]	0.0318	0.00326	0.511	-0.809	0.0272	0.878	24662.0	67.2	1.0
theta[60]	-0.448	0.00288	0.482	-1.24	-0.45	0.345	28017.0	76.4	1.0
theta[61]	-0.516	0.00323	0.484	-1.31	-0.513	0.28	22514.0	61.4	1.0
theta[62]	0.243	0.00339	0.527	-0.611	0.234	1.14	24174.0	65.9	1.0
theta[63]	0.779	0.00338	0.529	-0.0744	0.766	1.67	24491.0	66.8	1.0
theta[64]	0.839	0.00346	0.538	-0.0226	0.823	1.76	24204.0	66.0	1.0
theta[65]	-0.241	0.00303	0.48	-1.04	-0.244	0.549	25100.0	68.4	1.0
theta[66]	0.141	0.00339	0.502	-0.678	0.131	0.984	21914.0	59.7	1.0
theta[67]	0.442	0.00332	0.528	-0.407	0.429	1.32	25255.0	68.9	1.0
theta[68]	-0.802	0.00317	0.48	-1.59	-0.798	-0.0276	22877.0	62.4	1.0
theta[69]	-1.13	0.00315	0.488	-1.94	-1.13	-0.353	23944.0	65.3	1.0
theta[70]	0.643	0.00369	0.535	-0.212	0.63	1.54	21059.0	57.4	1.0
theta[71]	0.209	0.00325	0.506	-0.614	0.197	1.07	24241.0	66.1	1.0
theta[72]	-1.6	0.0031	0.502	-2.44	-1.59	-0.788	26253.0	71.6	1.0
theta[73]	0.19	0.00348	0.535	-0.664	0.172	1.08	23691.0	64.6	1.0
theta[74]	-0.652	0.00304	0.486	-1.46	-0.653	0.143	25545.0	69.6	1.0
theta[75]	-1.56	0.00319	0.502	-2.4	-1.56	-0.738	24745.0	67.5	1.0
theta[76]	0.235	0.0033	0.527	-0.598	0.219	1.12	25583.0	69.7	1.0
theta[77]	-1.07	0.00312	0.482	-1.88	-1.06	-0.296	23821.0	64.9	1.0
theta[78]	-0.636	0.00289	0.477	-1.42	-0.639	0.153	27274.0	74.4	1.0
theta[79]	-0.69	0.0031	0.492	-1.48	-0.693	0.122	25230.0	68.8	1.0
theta[80]	0.336	0.00363	0.523	-0.505	0.324	1.23	20775.0	56.6	1.0
theta[81]	-0.931	0.0032	0.491	-1.74	-0.927	-0.125	23654.0	64.5	1.0
theta[82]	0.175	0.00343	0.53	-0.682	0.159	1.07	23809.0	64.9	1.0
theta[83]	1.02	0.00373	0.564	0.127	0.999	1.99	22891.0	62.4	1.0
theta[84]	0.665	0.0036	0.537	-0.186	0.648	1.58	22260.0	60.7	1.0
theta[85]	0.0535	0.00315	0.487	-0.732	0.0456	0.873	23934.0	65.2	1.0
theta[86]	-0.205	0.00312	0.498	-1.01	-0.21	0.62	25423.0	69.3	1.0
theta[87]	-0.687	0.00317	0.48	-1.47	-0.686	0.0991	22900.0	62.4	1.0
theta[88]	0.349	0.00335	0.528	-0.496	0.337	1.24	24922.0	67.9	1.0
theta[89]	-0.675	0.00291	0.466	-1.46	-0.674	0.0825	25590.0	69.8	1.0
theta[90]	-0.498	0.00308	0.491	-1.3	-0.503	0.304	25386.0	69.2	1.0
theta[91]	0.305	0.00331	0.521	-0.522	0.294	1.18	24714.0	67.4	1.0
theta[92]	-0.221	0.00311	0.486	-1.0	-0.226	0.574	24485.0	66.8	1.0
theta[93]	0.504	0.00366	0.546	-0.369	0.487	1.41	22239.0	60.6	1.0
theta[94]	-0.296	0.00314	0.491	-1.09	-0.302	0.507	24469.0	66.7	1.0
theta[95]	1.03	0.00364	0.565	0.135	1.01	1.99	24141.0	65.8	1.0
theta[96]	0.485	0.0033	0.521	-0.358	0.476	1.36	24996.0	68.1	1.0
theta[97]	0.78	0.00346	0.54	-0.0783	0.767	1.69	24331.0	66.3	1.0
theta[98]	1.06	0.00416	0.643	0.0435	1.04	2.16	23828.0	65.0	1.0
theta[99]	0.129	0.00327	0.511	-0.687	0.121	0.964	24408.0	66.5	1.0
theta[100]	-1.55	0.00335	0.524	-2.45	-1.54	-0.699	24460.0	66.7	1.0
theta[101]	-0.0787	0.00317	0.498	-0.879	-0.0817	0.747	24757.0	67.5	1.0
theta[102]	0.641	0.00347	0.541	-0.217	0.628	1.56	24312.0	66.3	1.0
theta[103]	-0.196	0.00319	0.487	-0.982	-0.2	0.625	23297.0	63.5	1.0
theta[104]	-0.425	0.00293	0.476	-1.2	-0.429	0.36	26396.0	72.0	1.0
theta[105]	1.79	0.00433	0.64	0.79	1.77	2.89	21864.0	59.6	1.0
theta[106]	0.143	0.00325	0.502	-0.657	0.134	0.981	23808.0	64.9	1.0
theta[107]	0.207	0.00329	0.518	-0.625	0.191	1.08	24740.0	67.4	1.0
theta[108]	0.202	0.00318	0.513	-0.63	0.194	1.05	26002.0	70.9	1.0
theta[109]	0.548	0.00336	0.538	-0.308	0.533	1.46	25624.0	69.9	1.0
theta[110]	1.18	0.00355	0.556	0.307	1.17	2.13	24513.0	66.8	1.0
theta[111]	0.466	0.00352	0.532	-0.392	0.465	1.36	22775.0	62.1	1.0
theta[112]	-2.34	0.00385	0.576	-3.31	-2.34	-1.42	22313.0	60.8	1.0
theta[113]	-0.124	0.00304	0.5	-0.921	-0.128	0.703	27078.0	73.8	1.0
theta[114]	-0.383	0.003	0.476	-1.17	-0.385	0.4	25222.0	68.8	1.0
theta[115]	0.963	0.0035	0.556	0.0838	0.949	1.91	25262.0	68.9	1.0
theta[116]	-0.532	0.00308	0.481	-1.32	-0.532	0.261	24354.0	66.4	1.0
theta[117]	-1.86	0.00368	0.556	-2.81	-1.85	-0.961	22862.0	62.3	1.0
theta[118]	0.0829	0.00327	0.505	-0.746	0.073	0.932	23822.0	64.9	1.0
theta[119]	-1.3	0.00322	0.499	-2.13	-1.29	-0.495	23944.0	65.3	1.0
theta[120]	-0.117	0.00339	0.501	-0.922	-0.126	0.712	21819.0	59.5	1.0
theta[121]	1.2	0.00421	0.612	0.238	1.18	2.24	21071.0	57.4	1.0
theta[122]	0.207	0.00348	0.527	-0.631	0.187	1.1	22953.0	62.6	1.0
theta[123]	-0.11	0.00314	0.476	-0.89	-0.115	0.677	22940.0	62.5	1.0
theta[124]	-0.172	0.00328	0.489	-0.96	-0.179	0.631	22192.0	60.5	1.0
theta[125]	-0.114	0.00315	0.487	-0.91	-0.122	0.693	23832.0	65.0	1.0
theta[126]	-0.544	0.00297	0.479	-1.33	-0.541	0.236	26085.0	71.1	1.0
theta[127]	1.33	0.00407	0.623	0.358	1.32	2.38	23401.0	63.8	1.0
theta[128]	-0.598	0.00301	0.477	-1.37	-0.604	0.195	25220.0	68.8	1.0
theta[129]	-0.656	0.0029	0.473	-1.43	-0.652	0.118	26544.0	72.4	1.0
theta[130]	-1.21	0.00314	0.48	-2.02	-1.2	-0.437	23314.0	63.6	1.0
theta[131]	-0.581	0.00288	0.479	-1.37	-0.583	0.22	27624.0	75.3	1.0
theta[132]	1.0	0.00391	0.57	0.116	0.977	1.97	21272.0	58.0	1.0
theta[133]	0.702	0.00356	0.557	-0.2	0.681	1.65	24418.0	66.6	1.0
theta[134]	-0.132	0.0033	0.514	-0.958	-0.143	0.724	24300.0	66.2	1.0
theta[135]	-0.792	0.00298	0.485	-1.58	-0.791	-0.00473	26484.0	72.2	1.0
theta[136]	0.433	0.00309	0.489	-0.367	0.429	1.24	25101.0	68.4	1.0
theta[137]	-1.03	0.003	0.487	-1.84	-1.03	-0.237	26387.0	71.9	1.0
theta[138]	1.42	0.00377	0.611	0.455	1.4	2.45	26239.0	71.5	1.0
theta[139]	-0.597	0.00319	0.482	-1.39	-0.591	0.199	22873.0	62.4	1.0
theta[140]	-0.0171	0.00331	0.514	-0.843	-0.0286	0.856	24185.0	65.9	1.0
theta[141]	-0.573	0.00316	0.488	-1.38	-0.568	0.231	23812.0	64.9	1.0
theta[142]	0.741	0.00354	0.539	-0.139	0.727	1.65	23168.0	63.2	1.0
theta[143]	0.392	0.00325	0.54	-0.472	0.384	1.28	27519.0	75.0	1.0
theta[144]	-0.804	0.00319	0.483	-1.6	-0.798	-0.012	22880.0	62.4	1.0
theta[145]	-0.861	0.00314	0.488	-1.67	-0.864	-0.0569	24085.0	65.7	1.0
theta[146]	-0.85	0.00301	0.469	-1.63	-0.856	-0.0718	24336.0	66.3	1.0
theta[147]	0.928	0.0037	0.571	0.012	0.908	1.89	23831.0	65.0	1.0
theta[148]	0.976	0.0037	0.562	0.108	0.954	1.94	22988.0	62.7	1.0
theta[149]	0.129	0.00341	0.504	-0.682	0.123	0.963	21787.0	59.4	1.0
theta[150]	0.464	0.00327	0.516	-0.377	0.451	1.34	24927.0	68.0	1.0
theta[151]	-2.38	0.0037	0.548	-3.31	-2.36	-1.5	21956.0	59.9	1.0
theta[152]	-0.674	0.00297	0.485	-1.46	-0.667	0.117	26596.0	72.5	1.0
theta[153]	0.752	0.00346	0.525	-0.0962	0.74	1.65	22928.0	62.5	1.0
theta[154]	1.35	0.00403	0.609	0.392	1.33	2.38	22835.0	62.3	1.0
theta[155]	-0.154	0.00311	0.496	-0.959	-0.159	0.675	25435.0	69.3	1.0
theta[156]	0.607	0.00354	0.548	-0.264	0.592	1.54	23923.0	65.2	1.0
theta[157]	-0.133	0.00327	0.5	-0.937	-0.138	0.71	23370.0	63.7	1.0
theta[158]	-0.624	0.00288	0.475	-1.4	-0.626	0.156	27221.0	74.2	1.0
theta[159]	1.67	0.00432	0.664	0.61	1.64	2.8	23566.0	64.2	1.0
theta[160]	-0.815	0.00331	0.492	-1.63	-0.806	0.000261	22084.0	60.2	1.0
theta[161]	0.108	0.00326	0.503	-0.712	0.0994	0.951	23778.0	64.8	1.0
theta[162]	1.11	0.00364	0.568	0.212	1.09	2.08	24388.0	66.5	1.0
theta[163]	0.0407	0.00343	0.52	-0.8	0.035	0.908	22988.0	62.7	1.0
theta[164]	0.716	0.00342	0.548	-0.16	0.703	1.64	25639.0	69.9	1.0
theta[165]	0.00875	0.00333	0.52	-0.836	0.00364	0.883	24367.0	66.4	1.0
theta[166]	-0.978	0.00332	0.494	-1.8	-0.976	-0.166	22090.0	60.2	1.0
theta[167]	1.25	0.00427	0.618	0.271	1.23	2.3	20898.0	57.0	1.0
theta[168]	-1.95	0.00352	0.543	-2.85	-1.94	-1.09	23793.0	64.9	1.0
theta[169]	0.367	0.00344	0.519	-0.467	0.354	1.24	22791.0	62.1	1.0
theta[170]	-0.00786	0.0034	0.527	-0.863	-0.0159	0.875	23986.0	65.4	1.0
theta[171]	-0.557	0.0031	0.461	-1.31	-0.562	0.201	22040.0	60.1	1.0
theta[172]	1.34	0.0042	0.613	0.368	1.31	2.38	21306.0	58.1	1.0
theta[173]	0.289	0.00315	0.502	-0.519	0.278	1.15	25402.0	69.3	1.0
theta[174]	-0.306	0.00295	0.484	-1.11	-0.309	0.494	26872.0	73.3	1.0
theta[175]	0.844	0.0034	0.524	0.0219	0.828	1.73	23704.0	64.6	1.0
theta[176]	1.05	0.00351	0.583	0.122	1.04	2.04	27567.0	75.2	1.0
theta[177]	-0.909	0.00333	0.489	-1.71	-0.91	-0.104	21476.0	58.5	1.0
theta[178]	-0.0393	0.00305	0.49	-0.836	-0.0433	0.771	25831.0	70.4	1.0
theta[179]	-1.19	0.00336	0.508	-2.04	-1.18	-0.368	22823.0	62.2	1.0
theta[180]	0.7	0.00363	0.551	-0.17	0.683	1.64	23025.0	62.8	1.0
theta[181]	-0.426	0.00311	0.482	-1.22	-0.429	0.377	23978.0	65.4	1.0
theta[182]	-0.884	0.00313	0.481	-1.67	-0.883	-0.103	23660.0	64.5	1.0
theta[183]	1.07	0.00404	0.639	0.0658	1.04	2.15	25107.0	68.4	1.0
theta[184]	0.866	0.00389	0.574	-0.0441	0.85	1.83	21752.0	59.3	1.0
theta[185]	-0.0906	0.00313	0.495	-0.902	-0.09	0.722	25033.0	68.2	1.0
theta[186]	0.724	0.00369	0.541	-0.118	0.708	1.64	21463.0	58.5	1.0
theta[187]	0.211	0.00337	0.532	-0.638	0.202	1.09	24881.0	67.8	1.0
theta[188]	0.823	0.00354	0.539	-0.0389	0.812	1.73	23214.0	63.3	1.0
theta[189]	-0.349	0.00309	0.469	-1.12	-0.349	0.418	22952.0	62.6	1.0
theta[190]	-1.43	0.00323	0.494	-2.25	-1.43	-0.639	23394.0	63.8	1.0
theta[191]	0.354	0.00365	0.561	-0.54	0.336	1.31	23553.0	64.2	1.0
theta[192]	0.711	0.00353	0.539	-0.151	0.693	1.63	23351.0	63.7	1.0
theta[193]	1.3	0.00391	0.613	0.333	1.28	2.34	24555.0	66.9	1.0
theta[194]	0.0201	0.0033	0.508	-0.8	0.0125	0.874	23707.0	64.6	1.0
theta[195]	-0.544	0.00322	0.486	-1.35	-0.541	0.263	22763.0	62.1	1.0
theta[196]	1.28	0.00405	0.608	0.328	1.26	2.34	22522.0	61.4	1.0
theta[197]	-0.0171	0.00336	0.52	-0.853	-0.022	0.849	24054.0	65.6	1.0
theta[198]	0.258	0.0033	0.523	-0.583	0.249	1.12	25124.0	68.5	1.0
theta[199]	1.03	0.00373	0.574	0.132	1.01	2.01	23718.0	64.7	1.0
theta[200]	-0.308	0.0033	0.494	-1.11	-0.307	0.504	22448.0	61.2	1.0
theta[201]	0.0329	0.0033	0.52	-0.809	0.0236	0.908	24835.0	67.7	1.0
theta[202]	1.67	0.00449	0.674	0.633	1.64	2.82	22559.0	61.5	1.0
theta[203]	0.624	0.00357	0.541	-0.244	0.606	1.54	22939.0	62.5	1.0
theta[204]	-0.0667	0.00314	0.497	-0.869	-0.075	0.767	25016.0	68.2	1.0
theta[205]	-0.535	0.00314	0.498	-1.34	-0.538	0.29	25227.0	68.8	1.0
theta[206]	-1.51	0.00308	0.5	-2.34	-1.5	-0.696	26377.0	71.9	1.0
theta[207]	-1.03	0.00303	0.495	-1.85	-1.02	-0.233	26712.0	72.8	1.0
theta[208]	0.619	0.00377	0.554	-0.27	0.613	1.55	21551.0	58.8	1.0
theta[209]	0.936	0.00368	0.574	0.0335	0.913	1.89	24359.0	66.4	1.0
theta[210]	0.24	0.00317	0.505	-0.58	0.234	1.08	25480.0	69.5	1.0
theta[211]	-0.63	0.00325	0.498	-1.45	-0.631	0.185	23464.0	64.0	1.0
theta[212]	-0.835	0.00296	0.482	-1.63	-0.831	-0.045	26469.0	72.2	1.0
theta[213]	0.226	0.00309	0.492	-0.564	0.216	1.06	25409.0	69.3	1.0
theta[214]	-0.107	0.00333	0.502	-0.924	-0.118	0.735	22684.0	61.8	1.0
theta[215]	0.249	0.00337	0.534	-0.614	0.234	1.13	25099.0	68.4	1.0
theta[216]	0.879	0.0041	0.58	-0.0414	0.86	1.86	20046.0	54.7	1.0
theta[217]	0.663	0.00359	0.544	-0.206	0.645	1.57	22940.0	62.5	1.0
theta[218]	1.28	0.00407	0.62	0.301	1.26	2.34	23269.0	63.4	1.0
theta[219]	-0.00409	0.00342	0.518	-0.838	-0.0171	0.86	22977.0	62.6	1.0
theta[220]	0.342	0.00306	0.493	-0.457	0.34	1.16	26074.0	71.1	1.0
theta[221]	-0.242	0.00302	0.486	-1.03	-0.246	0.566	25850.0	70.5	1.0
theta[222]	-0.308	0.00307	0.482	-1.09	-0.309	0.481	24724.0	67.4	1.0
theta[223]	1.02	0.00367	0.561	0.126	1.01	1.96	23310.0	63.6	1.0
theta[224]	0.12	0.00324	0.508	-0.698	0.11	0.962	24656.0	67.2	1.0
theta[225]	-0.627	0.00313	0.485	-1.43	-0.629	0.175	24057.0	65.6	1.0
theta[226]	-0.341	0.00302	0.476	-1.13	-0.34	0.44	24824.0	67.7	1.0
theta[227]	0.693	0.00327	0.534	-0.164	0.678	1.59	26693.0	72.8	1.0
theta[228]	0.406	0.00324	0.522	-0.426	0.393	1.29	26016.0	70.9	1.0
theta[229]	0.886	0.00361	0.568	-0.0218	0.868	1.86	24716.0	67.4	1.0
theta[230]	0.0951	0.00332	0.526	-0.766	0.0907	0.98	25049.0	68.3	1.0
theta[231]	-2.08	0.00357	0.536	-2.98	-2.07	-1.22	22561.0	61.5	1.0
theta[232]	-1.12	0.00307	0.482	-1.91	-1.11	-0.343	24697.0	67.3	1.0
theta[233]	0.156	0.00321	0.505	-0.659	0.152	0.987	24725.0	67.4	1.0
