A,B,mbc,pval
11,49,0.000672014322010495,0.5226
11,50,-0.010615372732490039,0.2895
11,51,0.0073980988231070015,0.6657
11,52,-0.010680701249316667,0.2578
11,53,0.014382680986665954,0.8411
11,54,0.0008373115609874551,0.5291
11,55,-0.0051469475959719495,0.3845
11,56,0.017302974050172948,0.7944
11,57,-0.027929451289658323,0.0929
11,58,-0.005342784658173598,0.3905
11,59,-0.0006333850723465896,0.4811
11,60,-0.013124106552702495,0.2253
11,61,-0.014333542178098867,0.2155
11,62,0.02318987679490965,0.8734
11,63,-0.022838776069655457,0.1275
12,13,-0.03261644164843214,0.0427
12,14,-0.02144497421822976,0.1162
12,16,-0.012060914602092007,0.2378
12,17,-0.020227991375971102,0.2028
12,18,0.02313928065462142,0.8514
12,19,-0.03786984855614685,0.0587
12,22,0.0003946323425406275,0.5056
12,23,0.006606517793023227,0.6178
12,24,-0.0003029488692052376,0.4999
12,25,-0.0007926068572834442,0.4818
12,26,0.023652288195692178,0.8294
12,27,-0.06418102827520782,0.0023
12,28,-0.04574349653516262,0.028
12,29,-0.02400196574464405,0.1481
12,30,0.010090075572414751,0.671
12,31,0.026690470731926434,0.8793
12,32,0.00589054197388882,0.5985
12,33,-0.021402874497106882,0.1863
12,34,-0.024244332861758016,0.03
12,35,-0.03605312466422271,0.0376
12,36,-0.018266673788176462,0.1465
12,37,0.009394805309908369,0.6648
12,38,0.06435393733595308,0.9964
12,39,0.04372880524846103,0.9667
12,40,0.009747228332106514,0.6628
12,41,-0.01168609353495972,0.3038
12,42,0.014253535713029692,0.746
12,43,0.018084133058975674,0.7979
12,44,0.030696776957823812,0.8923
12,45,0.0050918457296580885,0.5982
12,46,0.011755230556731956,0.8457
12,47,0.004526342461302762,0.5812
12,48,-0.006487762201503132,0.3771
12,49,0.003609125218533231,0.5736
12,50,0.002898136363666203,0.5458
12,51,-8.801380543170221e-05,0.511
12,52,-0.02510318416694402,0.0812
12,53,-0.006648869880267415,0.2774
12,54,0.003739627884828457,0.5841
12,55,-0.030777563286237847,0.105
12,56,0.0006095497074484288,0.5077
12,57,0.02883437374919838,0.8594
12,58,0.01717718778889686,0.7561
12,59,0.0010776325430871352,0.5098
12,60,0.010515828121041088,0.7056
12,61,-0.016322105713565568,0.2575
12,62,-0.06818126321349269,0.0013
12,63,0.02325611248456352,0.8183
13,14,0.0008746866261263749,0.524
13,15,-0.015273603551658953,0.1994
13,16,0.0001284509312046774,0.5126
13,17,0.006635203016376471,0.6337
13,18,-0.010615512748185976,0.308
13,19,0.023708727762155418,0.8957
13,20,-0.011858650726599359,0.264
13,21,0.004720953600419457,0.6061
13,22,0.01632681442466933,0.8152
13,23,0.007795937381948696,0.674
13,24,0.02051170469256145,0.8686
13,25,-0.019652051097804917,0.1665
13,26,0.009259143064733067,0.6796
13,27,0.019320016533298467,0.8432
13,28,0.015913900166732123,0.7944
13,29,0.018900898352324804,0.8574
13,30,-0.024235920942739343,0.0893
13,31,-0.015352143384722176,0.1846
13,32,-0.01766589760859781,0.1743
13,33,-0.0033652158046871797,0.4306
13,34,0.0015664809779529986,0.5664
13,35,0.010757702544111736,0.7369
13,36,0.025375099104512144,0.944
13,37,-0.0272667547777501,0.061
13,38,-0.011454979401797018,0.2736
13,39,-0.021905102182356022,0.1151
13,40,0.01152618076836841,0.7479
13,41,0.003917814494213113,0.5949
13,42,-0.024906636429793547,0.0784
13,43,0.004234502086025324,0.5931
13,44,0.019696988052937518,0.8411
13,45,0.0022898880920883074,0.5518
13,46,-0.0042329982517738,0.3572
13,47,-0.01034146362925527,0.2824
13,48,0.014698334818456291,0.7717
13,49,0.01165586157373872,0.7469
13,50,0.011984358515551312,0.752
13,51,-0.029722852293461905,0.0372
13,52,0.035561604690671746,0.9838
13,53,-0.004252192998941863,0.3667
13,54,0.00985896941100932,0.7225
13,55,0.017468283293970294,0.8286
13,56,-0.036530784041593684,0.0262
13,57,-0.0018870210842046504,0.4598
13,58,0.006878527778770203,0.6517
13,59,-0.00519694967199495,0.3847
13,60,-0.03184563866467763,0.0368
13,61,-0.005116827661820341,0.3976
13,62,0.007749628328062286,0.6724
13,63,-0.013736995005157545,0.2189
14,15,-0.003978627149600972,0.3988
14,16,-0.00014777996782390685,0.4949
14,17,0.006245248836562938,0.6442
14,18,-0.016095441131012522,0.1846
14,19,0.009527243312241172,0.7053
14,20,-0.0013409309106051388,0.4658
14,21,-0.00759878224804865,0.3441
14,22,0.006148948696848112,0.6395
14,23,-0.012451286867610574,0.2456
14,24,0.006709451438910295,0.6547
14,25,-0.02360025878523745,0.0875
14,26,-0.004045951059610028,0.4185
14,27,0.030151256562808898,0.9294
14,30,0.0056408314563043006,0.6353
14,31,0.01857850120627786,0.8606
14,32,0.015660446364880534,0.8034
14,33,-0.027379492786750427,0.0684
14,34,-0.0022391897400890755,0.4251
14,35,-0.010481824218629561,0.2768
14,36,0.006330105481089455,0.6756
14,37,0.004623172962173373,0.6073
14,39,-0.018351624802966423,0.1483
14,40,0.003378668227673138,0.5775
14,41,0.014147672018877046,0.7873
14,42,0.000970705130802708,0.5263
14,43,-0.013215482330178491,0.2357
14,44,-0.0001739520594577528,0.4966
14,45,-0.002989655488681037,0.4375
14,46,-0.0061064780480273514,0.2665
14,47,-0.013162777795627188,0.227
14,48,-0.0003963434774325262,0.4894
14,49,-0.009008660782322602,0.3024
14,50,-0.00047213255213667546,0.4941
14,51,-0.0014188978191497185,0.4717
14,52,-0.00549635115409407,0.3777
14,53,0.012492491892996225,0.8956
14,54,0.011117374145594354,0.7715
14,55,0.0101322243343716,0.7008
14,56,0.0012318650006234114,0.5296
14,57,0.003698580722668692,0.5902
14,58,-0.02466916732061298,0.0725
14,59,0.01791504028325952,0.8371
14,60,-0.005413762930875351,0.3651
14,61,0.028231686438505908,0.9338
14,62,0.01971123288521285,0.8684
14,63,0.009657436635265864,0.6853
15,16,-0.00949959020138741,0.2775
15,17,0.02414371844881636,0.8675
15,18,0.0030561161440282674,0.5514
15,19,-0.033070497553486726,0.064
15,22,-0.03249545146627395,0.0665
15,23,-0.016384271870574247,0.2161
15,24,0.009903367070021304,0.6744
15,25,0.061138504322186996,0.9953
15,26,-0.00999970892833013,0.3321
15,27,-0.025524061398963203,0.1382
15,28,-0.018580381949718363,0.2081
15,29,-0.011193328207977487,0.2987
15,30,0.01710750560174125,0.7764
15,31,-0.006447855564419232,0.3838
15,32,-0.023658038014642085,0.1296
15,33,-0.002565563157022388,0.4564
15,34,0.010026516072619823,0.8207
15,35,0.017426752992299177,0.8196
15,36,-0.002458667451958167,0.4351
15,37,-0.0013885147086432454,0.4812
15,38,0.061627750142074424,0.9911
15,39,0.00707624180524546,0.6306
15,40,-0.009529390002964953,0.323
15,41,-0.013105763998100713,0.2945
15,42,0.012368993601444564,0.7556
15,43,-0.03148073225711284,0.0829
15,44,0.0298421377359291,0.9137
15,45,-0.0013189883602427155,0.4749
15,46,0.0066428656211009384,0.7092
15,47,0.05676757548945461,0.9896
15,48,0.01447033819161421,0.733
15,49,-0.008644958354327407,0.3122
15,50,0.0006583241296690159,0.5096
15,51,-0.003684691032425227,0.4231
15,52,-0.018706898617948373,0.1285
15,53,0.0012671691952793795,0.5331
15,54,0.007343815713874225,0.675
15,55,-0.01848103463194305,0.1927
15,56,0.020292537083566924,0.8243
15,57,-0.003644913296126203,0.4322
15,58,-0.04565291123564986,0.0188
15,59,0.007476502972277329,0.6226
15,60,0.011509422782571924,0.7251
15,61,-0.019473092428806994,0.1871
15,62,-0.025657409221311513,0.1576
15,63,-0.010290696722034115,0.3366
16,17,0.002642865630977904,0.5527
16,18,0.0031977049095948474,0.5725
16,20,-0.009427632890364373,0.2981
16,21,0.003496003433413778,0.587
16,22,0.0054424292074706235,0.6206
16,23,0.0227749882854569,0.92
16,24,-0.0017576515479726669,0.4551
16,25,-0.031169455214714002,0.0431
16,26,-0.02523995355152166,0.0545
16,28,-0.00721510446216854,0.3584
16,29,-0.0004125394403805492,0.4937
16,30,0.002122763277270134,0.551
16,31,-0.014428681362562522,0.2057
16,32,-0.014576577235932416,0.1779
16,34,0.005530158305508855,0.7078
16,35,0.002946508068757904,0.5785
16,36,0.0165855779107633,0.8668
16,37,-0.01409060580959997,0.1802
16,38,-0.013160639270902521,0.2237
16,39,-0.013598696791310916,0.196
16,40,-0.011898186649205385,0.215
16,41,0.01354428338348085,0.7768
16,42,-0.005855816285982568,0.3519
16,43,0.01091162115421202,0.7367
16,44,0.0017251288005250664,0.5296
16,45,0.0206485772974717,0.9051
16,46,-0.00433511714136689,0.347
16,47,0.020027420857869776,0.885
16,48,-0.008823931442279729,0.3227
16,49,0.016743325906773087,0.8533
16,50,0.005538500341686856,0.6287
16,51,-0.00013312318331968673,0.5054
16,52,-0.016528958580619646,0.1471
16,53,0.0007643161644859055,0.528
16,54,0.02551474136312176,0.9623
16,55,-0.044030109282051345,0.0059
16,56,0.0050415505355689985,0.629
16,57,-0.00925938754754212,0.3057
16,58,-0.003784528258978803,0.4067
16,59,0.002672395331524932,0.5561
16,60,-0.011057876500267636,0.2254
16,61,-0.010294343865570592,0.2618
16,62,0.017772827149869913,0.8597
16,63,-0.016251185590804566,0.1896
17,18,-0.007308883443324524,0.3672
17,19,-0.048489225636198986,0.0197
17,20,-0.01617639346130385,0.2359
17,21,-0.025704065090449296,0.1082
17,22,-0.0008230036100239919,0.4777
17,23,-0.014145414438292928,0.2677
17,24,0.00035425240480088194,0.5105
17,25,-0.019010842312481856,0.2008
17,26,0.0019023683348640447,0.5324
17,27,-0.02232037284737042,0.1473
17,28,0.012574273268595827,0.6978
17,29,-0.0015561749152654379,0.4759
17,30,0.029560456581452423,0.8832
17,31,-0.007735665190528312,0.3561
17,32,0.043396396584154034,0.9705
17,33,-0.020964746720716493,0.1839
17,34,-0.002136309125549649,0.4204
17,35,0.023491842933025066,0.8895
17,36,0.01870617012856647,0.854
17,38,-0.02917593358898564,0.1183
17,39,0.0134245492161462,0.7105
17,40,0.017075604024928494,0.802
17,41,0.022062436700799583,0.8551
17,42,-0.013776601242387039,0.2276
17,43,0.0008047916750052639,0.5116
17,44,-0.002806871549152406,0.4516
17,45,-0.013885275844222684,0.2612
17,46,0.002006353114852241,0.5485
17,47,0.005214742158732726,0.5892
17,48,0.006805493875173872,0.6223
17,49,0.017722364818445885,0.8391
17,50,0.03330575402305395,0.9138
17,51,0.009908410555659627,0.6909
17,52,-0.025095117355099963,0.0772
17,53,-0.01731484114828086,0.068
17,54,0.0013532558728878948,0.5286
17,55,0.014539378460965265,0.7368
17,56,0.02156958456916175,0.8429
17,57,0.02193096123933921,0.8307
17,58,-0.0229640757499502,0.1507
17,59,0.04064457102705643,0.952
17,60,0.0024248717433072104,0.5519
17,61,-0.007309062468452796,0.3739
17,62,0.018471125667915807,0.7826
18,19,0.030849811151677294,0.9242
18,20,-0.03200719185197916,0.0716
18,21,0.019654820627758248,0.8271
18,24,-0.0035913466364201297,0.4427
18,25,-0.004116081520199607,0.4293
18,27,-0.00039854167485007326,0.4889
18,28,0.004815826282910077,0.5823
18,29,0.017377391587480195,0.7701
18,30,0.01027618631830344,0.6762
18,31,0.01770441245192949,0.7955
18,32,0.0021448926444922363,0.5458
18,33,0.005905604866953298,0.6113
18,34,-0.013527200433631646,0.1413
18,35,-0.031936267773051835,0.0781
18,36,0.014754887364735444,0.8122
18,37,-0.004739410731716606,0.4213
18,38,-0.0007360915870639427,0.4875
18,39,0.012703322378391037,0.7106
18,40,-0.01762154491784158,0.2042
18,41,0.006885973631394235,0.6304
18,42,0.023969043983789625,0.8862
18,43,-0.011618762282660334,0.3119
18,44,0.006718032262045712,0.6194
18,45,-0.02609717034975891,0.1049
18,46,-0.01202488663766809,0.1705
18,47,0.03821902004236627,0.9534
18,48,0.07268771324350534,0.9992
18,49,0.01416956342630574,0.763
18,50,-0.008210915731911916,0.3655
18,51,0.028071888301240733,0.9293
18,52,-9.378213411234045e-05,0.5018
18,53,0.001588994026512756,0.5404
18,54,0.034863140389483814,0.9701
18,55,0.018881766275012788,0.7909
18,56,-0.00322072161446357,0.444
18,57,-0.011077254726398584,0.3266
18,58,-0.057309395233442764,0.0051
18,59,0.012429521096473283,0.7102
18,60,-0.013357336427503527,0.2331
18,61,-0.02676352055006387,0.1258
18,62,0.0023718871801697555,0.5451
18,63,-0.007822724725420735,0.3601
19,20,-0.018540573138606742,0.1817
19,21,-0.020401069508147508,0.1504
19,22,-0.0350324333280737,0.046
19,23,-0.019064873098474145,0.2073
19,24,0.016056410881343526,0.7642
19,25,-0.0003516723091588749,0.4918
19,26,0.007470830440271057,0.6274
19,28,0.001136179581337567,0.5175
19,29,0.023839253202628457,0.8601
19,30,-0.0005390588380871044,0.4902
19,31,0.012503158840694964,0.7322
19,32,-0.02212727285280525,0.1607
19,34,0.007410040661808731,0.7347
19,35,-0.015219902155953707,0.2224
19,36,0.0020773388149627147,0.548
19,37,-0.010354901871027796,0.3053
19,38,0.0022210491889370705,0.5445
19,39,0.01487525632676493,0.7498
19,40,-0.01846009977689996,0.1972
19,41,0.014938904736568719,0.7509
19,42,-0.021245848684255324,0.1347
19,43,-0.006888653886395806,0.381
19,44,0.009632597167105508,0.6635
19,45,0.032205451763925086,0.9267
19,46,0.008774200044491823,0.7546
19,47,-0.005288286768313764,0.4132
19,48,-0.005088285024695532,0.4063
19,49,-0.011513493282616947,0.2705
19,50,-0.02629059164770859,0.1092
19,51,0.00540325714760785,0.6084
19,52,0.006936051306292957,0.645
19,53,0.004975712419152777,0.6475
19,54,0.02482630713289421,0.9104
19,55,0.02028052772854686,0.8295
19,56,0.035302675331638306,0.9373
19,57,-0.017075338537886692,0.222
19,58,0.01677810350864311,0.7816
19,59,0.008775593408164096,0.6514
19,60,-0.014644911592175297,0.2342
19,61,0.0039568082741569316,0.5639
19,62,0.040091716870612935,0.9648
19,63,0.010785947882066285,0.6897
20,22,0.006992301735982471,0.6233
20,23,0.029523883505796482,0.8925
20,24,0.0046479996902868675,0.5869
20,25,0.010205704417530964,0.6867
20,26,0.002433829158961721,0.5443
20,27,0.011151704721361157,0.6933
20,28,-0.017034351953552684,0.2168
20,29,-0.02565573529359738,0.1225
20,30,0.028192524219020108,0.9083
20,31,-0.0036175885123254175,0.4347
20,32,-0.015044439645925669,0.2538
20,33,0.005688517229038891,0.6054
20,34,0.007199795037195605,0.702
20,35,4.1979288535692564e-05,0.4989
20,36,-0.007341524344706215,0.3315
20,37,-0.00892186936952609,0.3418
20,38,0.028162049852027367,0.8894
20,39,0.004782802439121933,0.5902
20,40,-0.004545388933610227,0.411
20,41,0.0216585170891528,0.8382
20,42,-0.0010104758224757137,0.4765
20,43,0.03846513625485728,0.9635
20,44,0.017243771329482207,0.75
20,45,-0.0012326926026238172,0.4718
20,46,-0.02238963530693872,0.0437
20,47,-0.0076268141886606175,0.3572
20,48,-0.017216900595825774,0.2454
20,49,-0.006198318547310177,0.3704
20,50,0.03208030076934169,0.906
20,51,0.007668166449428766,0.656
20,52,-0.026421925463981522,0.0848
20,53,0.018008892302920014,0.9194
20,54,-0.010974121491992577,0.2575
20,55,-0.008059283793762608,0.3575
20,56,0.014065306291846784,0.7613
20,57,0.03321568204775228,0.9225
20,58,-0.03118479248151004,0.0822
20,59,0.008900002335883577,0.6453
20,60,0.01765895444778041,0.8308
20,61,-0.013279171176097955,0.2908
20,62,-0.004923301408128205,0.4156
20,63,0.015569679290470845,0.7483
21,22,-0.015668914053879802,0.2312
21,23,0.005202486812994761,0.5987
21,24,0.03090280373491379,0.91
21,25,-0.03920002873630625,0.0303
21,26,-0.010394699847743417,0.3025
21,27,0.011622179316423462,0.714
21,28,0.013932679685694399,0.7543
21,29,0.00014655087027831714,0.5066
21,30,-0.03228584507913247,0.0639
21,31,0.007702446034619929,0.6696
21,32,0.01722422149551529,0.8028
21,33,0.024848857500711363,0.8705
21,34,-0.006168046439910954,0.3055
21,35,0.000959120582031227,0.528
21,36,0.02133658685868441,0.8766
21,37,-0.010840215968960879,0.2911
21,38,-0.02472696577843919,0.1128
21,39,0.015888058669822767,0.7633
21,40,-0.0001551985275934516,0.5035
21,41,0.033374420926719196,0.9552
21,42,-0.011187203277022396,0.2698
21,43,-0.03623561460234701,0.0641
21,44,0.016672437772156896,0.7919
21,45,0.002065032745225874,0.541
21,46,-0.012756075670970209,0.1679
21,47,0.0009866294477681313,0.5158
21,48,0.010325493489923513,0.7046
21,49,-0.011242189913439839,0.2756
21,50,0.01929202855640245,0.8177
21,51,0.012625331065654171,0.7713
21,52,0.0075449597790404515,0.6603
21,53,-0.001791124470475996,0.4472
21,54,-0.01107670942952787,0.2452
21,55,0.04029395028991143,0.9716
21,56,0.05331298247037098,0.9877
21,57,-0.0014990002273844475,0.4686
21,58,0.018589434188870622,0.8278
21,59,0.007399775490109494,0.6434
21,60,0.0008831195962663489,0.5272
21,61,-0.016372668114333577,0.2045
21,62,-0.00929760068139634,0.3214
21,63,-0.028305091628363182,0.0908
22,24,0.006505489603030333,0.6229
22,25,-0.0037036596601531554,0.4397
22,27,-0.033835757836943835,0.0687
22,28,-0.032484506428168615,0.0742
22,29,0.019621378348779327,0.8195
22,30,0.014979675809114716,0.7441
22,31,0.004671769976064112,0.593
22,32,-0.04814772198975816,0.018
22,33,-0.034866797832331216,0.0523
22,34,0.007291439820312343,0.7196
22,35,-0.003472929106339994,0.4246
22,36,-0.0128395831936266,0.2315
22,37,-0.025670253370459143,0.1045
22,38,-0.011801163532269957,0.302
22,39,0.01717320193876201,0.78
22,40,-0.013396194850158529,0.2575
22,41,0.008873480046017412,0.6605
22,42,0.014472000136990033,0.7902
22,43,-0.01059520418997454,0.3195
22,44,-0.015166182200438883,0.2637
22,45,0.01846408879312092,0.8113
22,46,-0.008097412166037288,0.2409
22,47,0.008091777707500252,0.657
22,48,0.016345328182755994,0.775
22,49,0.029088577986632107,0.9389
22,50,-0.04666471703481229,0.0177
22,51,-0.01836730913088424,0.1759
22,52,-0.018417398268694558,0.1364
22,53,-0.022258676343922208,0.0345
22,54,0.003678391531161739,0.5807
22,55,0.01310351944236834,0.7257
22,56,-0.03717964657224601,0.0432
22,57,-0.018857468866512368,0.1856
22,58,-0.015615045362621953,0.2315
22,59,0.024815867805187956,0.8716
22,60,0.01111345002193547,0.7132
22,61,-0.02276991038957002,0.1448
22,62,0.02715952346077446,0.9047
22,63,-0.017603697260588434,0.2202
23,24,0.002318280644305381,0.536
23,25,0.00594265159405332,0.6022
23,27,-0.003600909441696008,0.4383
23,28,-0.02712307126467079,0.116
23,29,-0.009910435436332727,0.3325
23,30,0.006153206736991345,0.6075
23,31,-0.004524010069884103,0.4208
23,32,-0.004838116172931763,0.4074
23,33,0.008719039737641994,0.6362
23,34,0.009430933319882703,0.774
23,35,0.0012922277199642772,0.5326
23,36,-0.002280490282591821,0.4517
23,37,-0.0030551137637862893,0.4432
23,38,0.01607222657141374,0.7502
23,39,-0.009960884062452923,0.3376
23,40,0.0004052778151715993,0.5055
23,41,-0.015164475157958384,0.2474
23,42,0.013933349596172038,0.7634
23,43,0.005768393350925059,0.5913
23,44,-0.002624350177287763,0.4611
23,45,-0.008689106466815347,0.3408
23,46,-0.019175263326294562,0.0649
23,47,-0.0017618357781173188,0.4709
23,48,0.014489751708341783,0.73
23,49,0.0037097537694115394,0.5762
23,50,-0.004698301614892893,0.4241
23,51,0.03455875356785052,0.9719
23,52,-0.00042937954475283016,0.4949
23,53,-0.003596528646888345,0.3825
23,54,0.017823653449178606,0.8511
23,55,-0.021881902249682304,0.1605
23,56,-0.014773934949995507,0.2697
23,57,0.03410840029133417,0.9306
23,58,-0.00046308155254262234,0.4881
23,59,0.0045941328446008015,0.5853
23,60,0.010990098185807075,0.7158
23,61,-0.023594769217336914,0.1423
23,62,0.02942179739058708,0.9074
23,63,-0.005867674924620651,0.405
24,25,-0.017889824395752492,0.2186
24,26,-0.02350534231654299,0.1418
24,27,-0.012459666539843473,0.2877
24,28,0.02073441221243395,0.8142
24,29,0.010420469595988337,0.6782
24,30,-0.010537747595824381,0.323
24,32,-0.024238106995172426,0.1385
24,33,-0.024694043341256945,0.1341
24,34,-0.006969495159500638,0.29
24,35,-0.036790868198074804,0.0204
24,36,0.012841293211151248,0.7695
24,37,-0.013066966249358939,0.2566
24,38,-0.011261424747712192,0.3158
24,39,0.021845166874272577,0.8512
24,40,0.050551386533414164,0.9922
24,41,-0.004302931641907232,0.4094
24,42,0.015955911957397106,0.8223
24,43,-0.007819102402975236,0.3653
24,44,-0.0252203385745556,0.1271
24,45,0.011903379943433682,0.7413
24,46,0.004210318389827544,0.6486
24,47,0.0004405887296972324,0.5039
24,48,-0.004169278699173552,0.4303
24,49,0.01940261507291993,0.8561
24,51,0.017026911043944073,0.8099
24,52,0.005046874332126652,0.599
24,53,-0.017805230520319664,0.0718
24,54,0.011362344476297803,0.7662
24,55,-0.00650002499133772,0.3848
24,56,-0.022803748368316286,0.1419
24,57,0.00851165452416693,0.6481
24,58,-0.01574768798926311,0.2479
24,59,-0.005918440364618332,0.3957
24,60,0.0021475160853419084,0.5381
24,62,-0.010346870053035102,0.3252
24,63,-0.01113507231115879,0.3158
25,26,-0.01578920739732506,0.2466
25,27,0.008281371463055113,0.6369
25,28,-0.0016609450431987608,0.4759
25,29,-0.012294931898277088,0.2889
25,31,0.007659145185702669,0.6363
25,33,-0.03271299486048632,0.0751
25,34,-0.017973733560252163,0.0689
25,35,0.01102897117248291,0.7239
25,36,0.020519651073202715,0.8776
25,37,-0.015096999921584395,0.2484
25,38,-0.009402009388911324,0.3396
25,39,0.005552482340674484,0.5988
25,40,-0.010827998842539138,0.3162
25,41,0.026380194028885796,0.8694
25,42,-0.020464088312116185,0.1303
25,43,-0.009033989321812758,0.346
25,44,-0.008155479664418402,0.3566
25,45,0.02894668113536534,0.9192
25,46,0.011051903137577796,0.8258
25,47,0.012995880025529507,0.7132
25,48,-0.016086539994660125,0.2565
25,49,-0.053042999442146854,0.0038
25,50,0.02838425680399404,0.892
25,51,-0.005145009349460763,0.3999
25,52,-0.007491286248494886,0.3382
25,53,-0.012716985091560168,0.1258
25,54,-0.027887451160330114,0.0408
25,55,0.03202404268096794,0.9093
25,56,0.0024342551246025594,0.5393
25,57,0.022926986960314373,0.8338
25,58,0.006592615233229125,0.6097
25,60,-0.005974962663446511,0.3937
25,61,0.006417473503162917,0.6107
25,62,-0.007857823997001986,0.3687
25,63,-0.02043359065091457,0.2072
26,27,0.04455804626219175,0.9717
26,28,0.012496452096305918,0.7077
26,29,-0.00016366083577403542,0.5053
26,30,0.019296898852406284,0.8177
26,31,0.016824001550783483,0.8034
26,32,-0.031234973756836877,0.0919
26,33,0.0370400243286868,0.9327
26,34,-0.026146711323384385,0.0156
26,35,-0.02157701159172501,0.1262
26,36,0.0021765473487730534,0.5528
26,37,-0.018424624351336086,0.1933
26,38,0.006810686866070171,0.615
26,39,0.02308574769651597,0.8677
26,40,-0.021433557934005167,0.1738
26,41,-0.011610457868140215,0.3212
26,42,-0.03068229550904599,0.0492
26,43,0.0008093296511333434,0.5057
26,44,-0.03444230266681551,0.0734
26,45,-0.009738225929424206,0.2983
26,46,-0.005305846719585121,0.3081
26,47,0.03291145137747784,0.9253
26,48,-0.0434967699114421,0.0267
26,49,0.014355737649430137,0.786
26,50,-0.008199683608527932,0.3692
